,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,bruto_bpm,inrichting,aantal_zitplaatsen,eerste_kleur,tweede_kleur,aantal_cilinders,cilinderinhoud,massa_ledig_voertuig,toegestane_maximum_massa_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,catalogusprijs,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,type,typegoedkeuringsnummer,variant,uitvoering,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,maximum_massa_samenstelling,aantal_rolstoelplaatsen,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,vervaldatum_apk_dt,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,zuinigheidsclassificatie,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,maximum_ondersteunende_snelheid,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd,registratie_datum_goedkeuring_afschrijvingsmoment_bpm,registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,laadvermogen,aanhangwagen_autonoom_geremd,aanhangwagen_middenas_geremd,maximale_constructiesnelheid,hoogte_voertuig,type_gasinstallatie,oplegger_geremd,vervaldatum_tachograaf,vervaldatum_tachograaf_dt,europese_voertuigcategorie_toevoeging,europese_uitvoeringcategorie_toevoeging,aerodyn_voorz,massa_alt_aandr,verl_cab_ind,verticale_belasting_koppelpunt_getrokken_voertuig,gem_lading_wrde
555,F995ZJ,Bromfiets,CAPRI,CL,,20240801,,N.v.t.,2,N.v.t.,N.v.t.,1,50,89,243,93,20150424,20150424,Geen verstrekking in Open Data,,Ja,0,2,0,0,0,0,L1,r. frame onder balhoofd,243,ZN50QT-30A,e4*2002/24*2691*07,ZN25,ZNAUA,0,0.02,129,Nee,Nee,Nee,0,0,,Niet geregistreerd,NG,Ja,,2024-08-01T00:00:00.000,2015-04-24T00:00:00.000,2015-04-24T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,,,,,25,,,,,,e,e,,,,,
556,7ZKX64,Personenauto,SUZUKI,ALTO,20241103,20221103,,hatchback,4,PAARS,Niet geregistreerd,3,996,830,1250,930,20090326,20150105,Geen verstrekking in Open Data,,Ja,4,4,0,0,350,0,M1,by schutbord,1250,GF,e6*2001/116*0123*00,C31S,MT,0,0.05,236,Nee,Nee,Nee,1450,0,2023,Geen oordeel,05,Ja,2024-11-03T00:00:00.000,2022-11-03T00:00:00.000,2009-03-26T00:00:00.000,2015-01-05T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,100,200,,,0,,,,,,,,,,,,,,,,
557,7ZKX65,Personenauto,OPEL,CORSA,20250515,20210507,599,MPV,5,GRIJS,Niet geregistreerd,4,1229,1063,1625,1163,20120216,20150306,Geen verstrekking in Open Data,17520,Ja,4,4,0,0,0,0,M1,op bodemplaat by r. voorzitting,1625,S-D,e1*2001/116*0379*20,KN11,1A06D5B2BDA5,0,0.05,251,Nee,Nee,Nee,2455,0,2024,Geen oordeel,05,Ja,2025-05-15T00:00:00.000,2021-05-07T00:00:00.000,2012-02-16T00:00:00.000,2015-03-06T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,500,850,,,0,,,,,,,,,,,,,,,,
558,45GFG9,Personenauto,VOLKSWAGEN,JETTA,20250913,20211009,5792,sedan,5,GRIJS,Niet geregistreerd,4,1390,1283,1910,1383,20081010,20081010,Geen verstrekking in Open Data,28113,Ja,4,4,0,0,0,0,M1,r. schroefveerkoker,1910,1KM,e1*2001/116*0328*12,AACAXAX0,FM6FM6AJ007N0GGN1,0,0.07,258,Nee,Nee,Nee,3210,0,2024,Logisch,00,Ja,2025-09-13T00:00:00.000,2021-10-09T00:00:00.000,2008-10-10T00:00:00.000,2008-10-10T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,680,1300,,,,,,,,,,,,,,,,,,,
559,7ZKX68,Personenauto,HONDA,JAZZ,20250128,20210129,2207,hatchback,5,GRIJS,Niet geregistreerd,4,1198,1019,1580,1119,20120627,20150108,Geen verstrekking in Open Data,17598,Ja,4,4,0,0,390,0,M1,r. motorruimte,1580,GG2,e6*2007/46*0015*01,3,3,0,0.06,250,Nee,Nee,Nee,2580,0,2023,Geen oordeel,05,Ja,2025-01-28T00:00:00.000,2021-01-29T00:00:00.000,2012-06-27T00:00:00.000,2015-01-08T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,450,1000,,,0,,,,,,,,,,,,,,,,
560,7ZKX69,Personenauto,OPEL,CORSA,20250514,20150821,1142,MPV,5,GRIJS,Niet geregistreerd,4,1229,1063,1625,1163,20130514,20150318,Geen verstrekking in Open Data,18495,Ja,4,4,0,0,0,0,M1,bodemplaat r. voorzitting,1625,S-D,e1*2001/116*0379*23,KN11,1A06D5B2BDA5,0,0.05,251,Nee,Nee,Nee,2455,0,2024,Geen oordeel,05,Ja,2025-05-14T00:00:00.000,2015-08-21T00:00:00.000,2013-05-14T00:00:00.000,2015-03-18T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,500,850,,,0,,,,,,,,,,,,,,,,
561,7ZKX70,Personenauto,VOLKSWAGEN,GOLF,20241117,20150408,4265,stationwagen,5,GRIJS,Niet geregistreerd,4,1598,1352,1960,1452,20110916,20150408,Geen verstrekking in Open Data,31845,Ja,4,4,0,0,0,0,M1,op r. schroefveerkoker onder motorkap,1960,1KM,e1*2001/116*0328*22,ACCAYCX0,FM5FM5A4051E7MGN1,0,0.05,257,Nee,Nee,Nee,3365,0,2024,Geen oordeel,05,Ja,2024-11-17T00:00:00.000,2015-04-08T00:00:00.000,2011-09-16T00:00:00.000,2015-04-08T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,720,1400,,,0,,,,,,,,,,,,,,,,
562,7ZKX72,Personenauto,VOLKSWAGEN,POLO,20250501,20150105,3402,hatchback,5,GRIJS,Niet geregistreerd,3,1198,983,1550,1083,20041012,20150105,Geen verstrekking in Open Data,,Ja,2,4,0,0,0,0,M1,op r. schroefveerkoker onder motorkap,1550,,e1*2001/116*0174*10,ABSAZQX01,FM5FM52T0371N1K0GG,0,0.04,245,Nee,Nee,Nee,2350,0,2024,Geen oordeel,05,Ja,2025-05-01T00:00:00.000,2015-01-05T00:00:00.000,2004-10-12T00:00:00.000,2015-01-05T00:00:00.000,C,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,500,800,,,0,,,,,,,,,,,,,,,,
563,7ZKX73,Personenauto,PEUGEOT,207,20250405,20240416,2404,hatchback,5,GRIJS,Niet geregistreerd,4,1397,1153,1640,1253,20080226,20150202,Geen verstrekking in Open Data,,Ja,4,4,0,0,403,0,M1,r. op schutbord onder motorkap,1640,W*****,e2*2001/116*0340*06,C8FS,C,0,0.06,254,Nee,Nee,Nee,2580,0,2024,Geen oordeel,05,Ja,2025-04-05T00:00:00.000,2024-04-16T00:00:00.000,2008-02-26T00:00:00.000,2015-02-02T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,600,1150,,,0,,,,,,,,,,,,,,,,
564,7ZKX75,Personenauto,VOLKSWAGEN,GOLF SPORTSVAN,20250530,20240420,4032,stationwagen,5,ZWART,Niet geregistreerd,4,1395,1309,1900,1409,20140527,20150105,Geen verstrekking in Open Data,38063,Ja,5,4,0,0,0,0,M1,r. motorruimte,1900,AUV,e1*2007/46*0627*07,SACCZDAX0,FD7FD7CW002N7MMOML07VR2,0,0.08,267,Nee,Nee,Nee,3440,0,2024,Onlogisch,04,Ja,2025-05-30T00:00:00.000,2024-04-20T00:00:00.000,2014-05-27T00:00:00.000,2015-01-05T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,700,1500,,,0,,,,,,,,,,,,,,,,
565,7ZKX76,Personenauto,MERCEDES-BENZ,CLK 280,20250131,20180425,18100,coupe,4,ZWART,Niet geregistreerd,6,2997,1500,2035,1600,20061204,20150105,Geen verstrekking in Open Data,,Ja,2,4,0,0,0,0,M1,op dwarsbalk v. r. voorzitting,2035,,e1*98/14*0184*11,T354K0,NHAAA401,0,0.11,272,Nee,Nee,Nee,3535,0,2024,Geen oordeel,05,Ja,2025-01-31T00:00:00.000,2018-04-25T00:00:00.000,2006-12-04T00:00:00.000,2015-01-05T00:00:00.000,F,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,750,1500,,,0,,,,,,,,,,,,,,,,
566,7ZKX77,Personenauto,OPEL,CORSA,20250226,20240228,438,MPV,5,GRIJS,Niet geregistreerd,4,1229,1063,1625,1163,20120216,20150709,Geen verstrekking in Open Data,17520,Ja,4,4,0,0,0,0,M1,op bodemplaat by r. voorzitting,1625,S-D,e1*2001/116*0379*20,KN11,1A06D5B2BDA5,0,0.05,251,Nee,Nee,Nee,2455,0,2024,Geen oordeel,05,Ja,2025-02-26T00:00:00.000,2024-02-28T00:00:00.000,2012-02-16T00:00:00.000,2015-07-09T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,500,850,,,0,,,,,,,,,,,,,,,,
567,7ZKX78,Personenauto,OPEL,CORSA,20250216,20210712,435,MPV,5,GRIJS,Niet geregistreerd,4,1229,1063,1625,1163,20120216,20150331,Geen verstrekking in Open Data,17520,Ja,4,4,0,0,0,0,M1,op bodemplaat by r. voorzitting,1625,S-D,e1*2001/116*0379*20,KN11,1A06D5B2BDA5,0,0.05,251,Nee,Nee,Nee,2455,0,2024,Geen oordeel,05,Ja,2025-02-16T00:00:00.000,2021-07-12T00:00:00.000,2012-02-16T00:00:00.000,2015-03-31T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,500,850,,,0,,,,,,,,,,,,,,,,
568,7ZKX79,Driewielig motorrijtuig,YAMAHA,YAMAHA YFM350,,20210321,730,Niet geregistreerd,2,N.v.t.,N.v.t.,1,349,180,,192,20041019,20150105,Geen verstrekking in Open Data,,Ja,,4,,,,,L7,l. frame onder,,,,,,,0.07,121,Nee,Nee,Nee,,,,Niet geregistreerd,NG,Ja,,2021-03-21T00:00:00.000,2004-10-19T00:00:00.000,2015-01-05T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,0,,,,,,,,,,e,e,,,,,
569,7ZKX80,Driewielig motorrijtuig,YAMAHA,YFM 700R,,20201103,1289,Niet geregistreerd,2,N.v.t.,N.v.t.,1,686,185,,190,20070216,20150219,Geen verstrekking in Open Data,,Ja,,4,,,,,L7,r. frame a. vooras,,AM07,,,,,0.08,128,Nee,Nee,Nee,,,,Niet geregistreerd,NG,Ja,,2020-11-03T00:00:00.000,2007-02-16T00:00:00.000,2015-02-19T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,,,,,,,,,,,,,,,,,
570,7ZKX81,Personenauto,CITROEN,CITROEN C1,20240930,20180911,334,hatchback,4,ZWART,Niet geregistreerd,3,998,775,1180,875,20070529,20150105,Geen verstrekking in Open Data,,Ja,2,4,0,0,344,0,M1,r. op bodemplaat by voorzitting,1180,,e11*2001/116*0238*04,MCFA,C,0,0.06,234,Nee,Nee,Nee,0,0,2023,Geen oordeel,05,Ja,2024-09-30T00:00:00.000,2018-09-11T00:00:00.000,2007-05-29T00:00:00.000,2015-01-05T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,0,,,,,,,,,,,,,,,,
571,7ZKX82,Personenauto,VOLKSWAGEN,POLO,20250422,20240423,721,hatchback,5,WIT,Niet geregistreerd,4,1197,1007,1580,1107,20130327,20150105,Geen verstrekking in Open Data,18255,Ja,4,4,0,0,0,0,M1,r. motorruimte,1580,6R,e1*2001/116*0510*15,ABCBZC,FM5FM52T106LLEVR27MQ,0,0.06,246,Nee,Nee,Nee,2580,0,2024,Geen oordeel,05,Ja,2025-04-22T00:00:00.000,2024-04-23T00:00:00.000,2013-03-27T00:00:00.000,2015-01-05T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,550,1000,,,0,,,,,,,,,,,,,,,,
572,GFB14X,Personenauto,SEAT,LEON,20190519,,805,stationwagen,5,BLAUW,Niet geregistreerd,4,1395,1133,1770,1233,20150519,,Geen verstrekking in Open Data,25574,Nee,5,4,0,0,426,182,M1,,1770,5F,e9*2007/46*0094*14,BCZCAX0V,FM6SFM6AJ0097MMVLO5,0,0.07,262,Nee,Nee,Nee,3170,0,2024,Geen oordeel,05,Ja,2019-05-19T00:00:00.000,,2015-05-19T00:00:00.000,,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,610,1400,20240614,2024-06-14T00:00:00.000,,,,,203,146,,,,,,,,,,,
573,7ZKX84,Personenauto,VOLVO,V40,20250222,20191224,1093,MPV,5,ZWART,Niet geregistreerd,4,1969,1364,2005,1464,20141231,20150105,Geen verstrekking in Open Data,30585,Ja,4,4,0,0,437,0,M1,r. bodemplaat by voorzitting,2005,M,e4*2001/116*0076*36,MVA8,MVA851??,0,0.10,265,Nee,Ja,Nee,3505,0,2024,Logisch,00,Ja,2025-02-22T00:00:00.000,2019-12-24T00:00:00.000,2014-12-31T00:00:00.000,2015-01-05T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,700,1500,,,0,,,,,,,,,,,,,,,,
574,7ZKX86,Personenauto,OPEL,CORSA,20250313,20231014,390,MPV,5,GRIJS,Niet geregistreerd,4,1229,1063,1625,1163,20120216,20150220,Geen verstrekking in Open Data,17520,Ja,4,4,0,0,0,0,M1,op bodemplaat by r. voorzitting,1625,S-D,e1*2001/116*0379*20,KN11,1A06D5B2BDA5,0,0.05,251,Nee,Nee,Nee,2455,0,2024,Geen oordeel,05,Ja,2025-03-13T00:00:00.000,2023-10-14T00:00:00.000,2012-02-16T00:00:00.000,2015-02-20T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,500,850,,,0,,,,,,,,,,,,,,,,
575,7ZKX87,Personenauto,HYMER,T 698 CL,20241130,20150105,11664,kampeerwagen,4,WIT,Niet geregistreerd,4,2287,3270,4250,3370,20120504,20150105,Geen verstrekking in Open Data,,Ja,3,4,,,,,M1,r. voorwielscherm by voorzitting,4250,,,,,,0.03,435,Nee,Nee,Nee,6000,,2023,Geen oordeel,05,Ja,2024-11-30T00:00:00.000,2015-01-05T00:00:00.000,2012-05-04T00:00:00.000,2015-01-05T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,750,1750,,,0,,,,,,,,,,,,,,,,
576,45GKR2,Personenauto,BMW,5ER REIHE,20250830,20141009,21127,stationwagen,5,ZWART,Niet geregistreerd,6,2993,1675,2300,1775,20080709,20080709,Geen verstrekking in Open Data,80544,Ja,4,4,,,484,,M1,op r. schroefveerkoker onder motorkap,2300,560L,,,,,0.10,289,Nee,Nee,Nee,4360,,2024,Logisch,00,Ja,2025-08-30T00:00:00.000,2014-10-09T00:00:00.000,2008-07-09T00:00:00.000,2008-07-09T00:00:00.000,D,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,750,2000,,,,,,,,,,,,,,,,,,,
577,7ZKX94,Personenauto,RENAULT,MEGANE,20230923,,1011,hatchback,5,BLAUW,Niet geregistreerd,4,1461,1190,1813,1290,20131227,20150110,Geen verstrekking in Open Data,26812,Nee,4,4,0,0,430,0,M1,r. deurstyl,1813,Z,e2*2001/116*0373*44,BZ14,BZ1406,0,0.06,264,Ja,Nee,Nee,3113,0,2023,Geen oordeel,05,Nee,2023-09-23T00:00:00.000,,2013-12-27T00:00:00.000,2015-01-10T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,640,1300,,,0,,,,,,,,,,,,,,,,
578,7ZKX96,Personenauto,FIAT,FIAT 500,20250326,20221215,420,hatchback,4,WIT,Niet geregistreerd,2,875,905,1370,1005,20140326,20150107,Geen verstrekking in Open Data,22430,Ja,2,4,0,0,0,0,M1,r. kofferruimte,1370,312,e3*2007/46*0064*12,AXG1A,08E,0,0.06,230,Nee,Nee,Nee,2170,0,2024,Geen oordeel,05,Ja,2025-03-26T00:00:00.000,2022-12-15T00:00:00.000,2014-03-26T00:00:00.000,2015-01-07T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,400,800,,,0,,,,,,,,,,,,,,,,
579,7ZKX97,Personenauto,TOYOTA,TOYOTA YARIS,20250109,20150328,1542,MPV,5,ZWART,Niet geregistreerd,3,998,970,1440,1070,20071228,20150328,Geen verstrekking in Open Data,,Ja,2,4,0,0,0,0,M1,r. op bodemplaat by voorzitting,1440,XP9F(A),e11*2001/116*0249*01,KSP90(G),KSP90L-CGMGKW(1B),0,0.05,246,Nee,Nee,Nee,2190,0,2023,Geen oordeel,05,Ja,2025-01-09T00:00:00.000,2015-03-28T00:00:00.000,2007-12-28T00:00:00.000,2015-03-28T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,535,750,,,0,,,,,,,,,,,,,,,,
580,7ZKX98,Personenauto,MERCEDES-BENZ,GLK 250 CDI 4MATIC,20241231,20150105,11826,stationwagen,5,BRUIN,Niet geregistreerd,4,2143,1780,2450,1880,20111222,20150105,Geen verstrekking in Open Data,69773,Ja,4,4,0,0,0,0,M1,onder r. voorzitting op bodemplaat,2450,204 X,e1*2001/116*0480*10,H7S3M1,NZBBA500,0,0.08,276,Nee,Nee,Nee,4550,0,2024,Geen oordeel,05,Ja,2024-12-31T00:00:00.000,2015-01-05T00:00:00.000,2011-12-22T00:00:00.000,2015-01-05T00:00:00.000,D,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,750,2000,,,0,,,,,,,,,,,,,,,,
581,7ZKX99,Personenauto,SUZUKI,ALTO,20241120,20230501,444,hatchback,4,GRIJS,Niet geregistreerd,4,1061,775,1165,875,20051110,20150224,Geen verstrekking in Open Data,,Ja,4,4,0,0,0,0,M1,r. tegen schutbord onder motorkap,1165,,e6*98/14*0086*02,B21S,5MT,0,0.05,236,Nee,Nee,Nee,1915,0,2023,Geen oordeel,05,Ja,2024-11-20T00:00:00.000,2023-05-01T00:00:00.000,2005-11-10T00:00:00.000,2015-02-24T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,350,750,,,0,,,,,,,,,,,,,,,,
582,7ZKZ00,Personenauto,MERCEDES-BENZ,C 180,20250118,20191119,2940,sedan,5,GRIJS,Niet geregistreerd,4,1595,1295,1960,1395,20150116,20150116,Geen verstrekking in Open Data,39939,Ja,4,4,0,0,0,0,M1,op dwarsbalk v. r. voorzitting,1960,204,e1*2001/116*0431*34,R031Q0,BZAAB520,0,0.08,284,Nee,Nee,Nee,3425,0,2024,Logisch,00,Ja,2025-01-18T00:00:00.000,2019-11-19T00:00:00.000,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,695,1400,,,0,,,,,,,,,,,,,,,,
583,7ZKZ01,Personenauto,RENAULT,MEGANE RS,20250223,20170225,528,hatchback,5,ZWART,Niet geregistreerd,4,1998,1370,1887,1470,20121026,20170225,Geen verstrekking in Open Data,44171,Ja,2,4,,,,,M1,r. deurstyl,1887,,,,,,0.13,264,Nee,Nee,Nee,,,2024,Geen oordeel,05,Ja,2025-02-23T00:00:00.000,2017-02-25T00:00:00.000,2012-10-26T00:00:00.000,2017-02-25T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,0,,,,,,,,,,,,,,,,
584,F998PV,Bromfiets,PEUGEOT,VCLIC,,20240730,,N.v.t.,2,N.v.t.,N.v.t.,1,49,79,250,85,20140709,20140709,Geen verstrekking in Open Data,,Ja,0,2,0,0,0,0,L1,r. frame onder balhoofd,250,AG,e4*2002/24*2158*02,AB,AA,0,0.02,120,Nee,Nee,Nee,0,0,,Niet geregistreerd,NG,Ja,,2024-07-30T00:00:00.000,2014-07-09T00:00:00.000,2014-07-09T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,,,,,25,,,,,,e,e,,,,,
585,44XSLG,Personenauto,CITROEN,CITROEN C1,20251021,20150210,1354,hatchback,4,ZWART,Niet geregistreerd,3,998,775,1180,875,20070915,20070915,Geen verstrekking in Open Data,11659,Ja,2,4,0,0,344,0,M1,r. op bodemplaat by voorzitting,1180,,e11*2001/116*0238*04,MCFA,C,0,0.06,234,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-10-21T00:00:00.000,2015-02-10T00:00:00.000,2007-09-15T00:00:00.000,2007-09-15T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,,,,,,,,,,,,,,,,,
